filename,Revenue,EBIT,Net_Income,currency_unit,fiscal_year,Time Period in file
Annual_Report_30.pdf,"6,686,296","6426163) (4,418,627)","3,647,436) (23,647,436) 40,175,902) (40,175,902)",£,2019,2019
